POINT_X         POINT_Y        POINT_Z
-87.35486745440 29.49572261460 0
-87.34459786370 29.49490255260 0
-87.33432847580 29.49408151820 0
-87.32405929070 29.49325951130 0
-87.31379030890 29.49243653210 0
-87.30352153040 29.49161258040 0
-87.29325295560 29.49078765640 0
-87.28298458470 29.48996176000 0
-87.27271641790 29.48913489130 0
-87.26244845540 29.48830705030 0
-87.25218069750 29.48747823700 0
-87.24191314440 29.48664845150 0
-87.23164579630 29.48581769370 0
-87.22137865350 29.48498596370 0
-87.21111171630 29.48415326160 0
-88.22934165350 29.55288083910 0
-88.21905679600 29.55214358180 0
-88.20877212120 29.55140535030 0
-88.19848762930 29.55066614450 0
-88.18820332060 29.54992596460 0
-88.17791919520 29.54918481040 0
-88.16763525340 29.54844268210 0
-88.15735149550 29.54769957970 0
-88.14706792170 29.54695550320 0
-88.13678453230 29.54621045250 0
-88.12650132730 29.54546442780 0
-88.11621830720 29.54471742910 0
-88.10593547210 29.54396945630 0
-88.09565282230 29.54322050950 0
-88.08537035790 29.54247058870 0
-88.07508807940 29.54171969400 0
-88.06480598670 29.54096782530 0
-88.05452408030 29.54021498270 0
-87.84892541910 29.52495363950 0
-87.65367748370 29.51009468950 0
-87.64340321860 29.50930290760 0
-87.63312914940 29.50851015270 0
-87.62285527630 29.50771642480 0
-87.61258159950 29.50692172390 0
-87.60230811930 29.50612605000 0
-87.59203483580 29.50532940310 0
-87.58176174940 29.50453178340 0
-87.57148886020 29.50373319070 0
-87.56121616850 29.50293362520 0
-87.55094367460 29.50213308680 0
-87.54067137850 29.50133157560 0
-87.53039928070 29.50052909160 0
-87.35580416860 29.48673804520 0
-87.34553567830 29.48591805450 0
-87.33526739070 29.48509709140 0
-87.32499930590 29.48427515600 0
-87.31473142430 29.48345224820 0
-87.30446374600 29.48262836810 0
-87.29419627120 29.48180351570 0
-87.28392900030 29.48097769100 0
-87.27366193340 29.48015089420 0
-87.26339507080 29.47932312500 0
-87.25312841270 29.47849438380 0
-87.24286195940 29.47766467030 0
-87.23259571100 29.47683398470 0
-87.22232966780 29.47600232690 0
-87.21206383010 29.47516969710 0
-87.20179819810 29.47433609520 0
-88.21990066740 29.54315312410 0
-88.20961709800 29.54241495690 0
-88.19933371150 29.54167581550 0
-88.18905050800 29.54093570000 0
-88.17876748790 29.54019461050 0
-88.16848465130 29.53945254680 0
-88.15820199850 29.53870950910 0
-88.14791952980 29.53796549740 0
-88.13763724530 29.53722051170 0
-88.12735514530 29.53647455200 0
-88.11707323000 29.53572761830 0
-88.10679149970 29.53497971070 0
-88.09650995470 29.53423082910 0
-88.08622859500 29.53348097370 0
-88.07594742110 29.53273014430 0
-88.06566643300 29.53197834110 0
-88.05538563110 29.53122556410 0
-88.04510501560 29.53047181320 0
-87.84980904720 29.51596554950 0
-87.83953220880 29.51519232670 0
-87.82925556180 29.51441813060 0
-87.81897910630 29.51364296110 0
-87.80870284260 29.51286681830 0
-87.66485542100 29.50189863200 0
-87.65458206250 29.50110789200 0
-87.64430889940 29.50031617890 0
-87.63403593220 29.49952349300 0
-87.62376316100 29.49872983400 0
-87.61349058600 29.49793520220 0
-87.60321820760 29.49713959750 0
-87.59294602580 29.49634301990 0
-87.58267404110 29.49554546950 0
-87.57240225350 29.49474694630 0
-87.56213066330 29.49394745030 0
-87.55185927080 29.49314698150 0
-87.54158807620 29.49234553990 0
-87.53131707970 29.49154312570 0
-87.52104628160 29.49073973870 0
-87.51077568210 29.48993537900 0
-87.50050528140 29.48913004670 0
-87.36700827290 29.47857222470 0
-87.35674068040 29.47775327750 0
-87.34647329030 29.47693335800 0
-87.33620610280 29.47611246620 0
-87.32593911810 29.47529060210 0
-87.31567233640 29.47446776580 0
-87.30540575800 29.47364395720 0
-87.29513938310 29.47281917640 0
-87.28487321190 29.47199342350 0
-87.27460724470 29.47116669840 0
-87.26434148180 29.47033900120 0
-87.25407592330 29.46951033180 0
-87.24381056940 29.46868069040 0
-87.23354542050 29.46785007690 0
-87.22328047670 29.46701849130 0
-87.21301573830 29.46618593380 0
-87.20275120550 29.46535240420 0
-88.22074435630 29.53416247020 0
-88.21046189200 29.53342436730 0
-88.20017961060 29.53268529030 0
-88.18989751220 29.53194523930 0
-88.17961559710 29.53120421430 0
-88.16933386540 29.53046221530 0
-88.15905231750 29.52971924230 0
-88.14877095350 29.52897529540 0
-88.13848977380 29.52823037460 0
-88.12820877850 29.52748447980 0
-88.11792796790 29.52673761120 0
-88.10764734220 29.52598976870 0
-88.09736690160 29.52524095230 0
-88.08708664640 29.52449116220 0
-88.07680657680 29.52374039820 0
-88.06652669310 29.52298866040 0
-88.05624699550 29.52223594890 0
-88.04596748420 29.52148226370 0
-88.03568815950 29.52072760470 0
-88.02540902150 29.51997197210 0
-87.85069248430 29.50697726230 0
-87.84041674890 29.50620410680 0
-87.83014120480 29.50542997800 0
-87.81986585210 29.50465487600 0
-87.80959069130 29.50387880070 0
-87.79931572230 29.50310175210 0
-87.78904094560 29.50232373040 0
-87.67603115430 29.49370126650 0
-87.66575870240 29.49291156810 0
-87.65548644570 29.49212089680 0
-87.64521438450 29.49132925260 0
-87.63494251900 29.49053663550 0
-87.62467084940 29.48974304550 0
-87.61439937610 29.48894848280 0
-87.60412809920 29.48815294720 0
-87.59385701890 29.48735643890 0
-87.58358613550 29.48655895780 0
-87.57331544930 29.48576050390 0
-87.56304496040 29.48496107740 0
-87.55277466920 29.48416067810 0
-87.54250457570 29.48335930620 0
-87.53223468040 29.48255696170 0
-87.52196498330 29.48175364450 0
-87.51169548470 29.48094935470 0
-87.50142618500 29.48014409230 0
-87.49115708420 29.47933785740 0
-87.36794348230 29.46958718720 0
-87.35767698990 29.46876831120 0
-87.34741069970 29.46794846280 0
-87.33714461200 29.46712764230 0
-87.32687872710 29.46630584960 0
-87.31661304520 29.46548308470 0
-87.30634756640 29.46465934760 0
-87.29608229110 29.46383463840 0
-87.28581721950 29.46300895720 0
-87.27555235180 29.46218230380 0
-87.26528768830 29.46135467840 0
-87.25502322910 29.46052608100 0
-87.24475897450 29.45969651160 0
-87.23449492480 29.45886597010 0
-87.22423108020 29.45803445670 0
-87.21396744080 29.45720197140 0
-87.20370400700 29.45636851420 0
-88.21130650330 29.52443358150 0
-88.20102532670 29.52369456880 0
-88.19074433310 29.52295458230 0
-88.18046352270 29.52221362180 0
-88.17018289580 29.52147168740 0
-88.15990245250 29.52072877910 0
-88.14962219310 29.51998489690 0
-88.13934211790 29.51924004090 0
-88.12906222700 29.51849421110 0
-88.11878252080 29.51774740750 0
-88.10850299940 29.51699963010 0
-88.09822366310 29.51625087890 0
-88.08794451220 29.51550115400 0
-88.07766554680 29.51475045540 0
-88.06738676710 29.51399878310 0
-88.05710817360 29.51324613710 0
-88.04682976620 29.51249251740 0
-88.03655154540 29.51173792410 0
-88.02627351130 29.51098235720 0
-88.01599566420 29.51022581670 0
-88.00571800430 29.50946830270 0
-87.99544053180 29.50870981510 0
-87.86185055390 29.49876089290 0
-87.85157573030 29.49798877780 0
-87.84130109770 29.49721568960 0
-87.83102665620 29.49644162810 0
-87.82075240630 29.49566659340 0
-87.81047834790 29.49489058560 0
-87.80020448150 29.49411360460 0
-87.78993080720 29.49333565060 0
-87.77965732540 29.49255672340 0
-87.69747642390 29.48629027710 0
-87.68720468400 29.48550259310 0
-87.67693313870 29.48471393610 0
-87.66666178850 29.48392430630 0
-87.65639063340 29.48313370370 0
-87.64611967370 29.48234212830 0
-87.63584890980 29.48154958010 0
-87.62557834170 29.48075605910 0
-87.61530796970 29.47996156540 0
-87.60503779410 29.47916609890 0
-87.59476781510 29.47836965980 0
-87.58449803290 29.47757224790 0
-87.57422844780 29.47677386350 0
-87.56395906000 29.47597450640 0
-87.55368986970 29.47517417660 0
-87.54342087720 29.47437287430 0
-87.53315208270 29.47357059950 0
-87.52288348640 29.47276735200 0
-87.51261508860 29.47196313210 0
-87.50234688950 29.47115793970 0
-87.49207888930 29.47035177480 0
-87.36887848970 29.46060195110 0
-87.35861309700 29.45978314610 0
-87.34834790660 29.45896336890 0
-87.33808291850 29.45814261960 0
-87.32781813320 29.45732089820 0
-87.31755355080 29.45649820470 0
-87.30728917150 29.45567453910 0
-87.29702499550 29.45484990150 0
-87.28676102320 29.45402429190 0
-87.27649725480 29.45319771030 0
-87.26623369040 29.45237015670 0
-87.25597033030 29.45154163110 0
-87.24570717480 29.45071213370 0
-87.23544422410 29.44988166430 0
-87.22518147830 29.44905022300 0
-87.21491893780 29.44821780990 0
-87.20465660280 29.44738442500 0
-88.21215093180 29.51544259920 0
-88.20187085980 29.51470365090 0
-88.19159097080 29.51396372870 0
-88.18131126490 29.51322283270 0
-88.15047324850 29.51099430180 0
-88.14019427760 29.51024951070 0
-88.12991549100 29.50950374570 0
-88.11963688890 29.50875700710 0
-88.10935847160 29.50800929480 0
-88.09908023940 29.50726060870 0
-88.08880219240 29.50651094910 0
-88.07852433090 29.50576031580 0
-88.06824665510 29.50500870880 0
-88.05796916540 29.50425612830 0
-88.04769186180 29.50350257420 0
-88.03741474460 29.50274804660 0
-88.02713781420 29.50199254540 0
-88.01686107060 29.50123607070 0
-88.00658451420 29.50047862260 0
-87.99630814520 29.49972020090 0
-87.88328052020 29.49131332020 0
-87.87300641810 29.49054321860 0
-87.86273250640 29.48977214380 0
-87.85245878540 29.48900009590 0
-87.84218525530 29.48822707480 0
-87.83191191630 29.48745308070 0
-87.82163876870 29.48667811340 0
-87.81136581270 29.48590217300 0
-87.80109304860 29.48512525950 0
-87.79082047650 29.48434737310 0
-87.78054809680 29.48356851360 0
-87.77027590960 29.48278868110 0
-87.76000391510 29.48200787570 0
-87.72918909090 29.47965962170 0
-87.71891787000 29.47887492460 0
-87.70864684300 29.47808925460 0
-87.69837601020 29.47730261180 0
-87.68810537190 29.47651499620 0
-87.67783492820 29.47572640780 0
-87.66756467940 29.47493684660 0
-87.65729462570 29.47414631260 0
-87.64702476740 29.47335480600 0
-87.63675510460 29.47256232660 0
-87.62648563780 29.47176887450 0
-87.61621636690 29.47097444980 0
-87.60594729240 29.47017905240 0
-87.59567841440 29.46938268250 0
-87.58540973320 29.46858533990 0
-87.57514124900 29.46778702470 0
-87.56487296200 29.46698773700 0
-87.55460487240 29.46618747680 0
-87.54433698060 29.46538624410 0
-87.53406928680 29.46458403890 0
-87.52380179110 29.46378086120 0
-87.51353449380 29.46297671110 0
-87.50326739510 29.46217158850 0
-87.49300049530 29.46136549360 0
-87.35954900200 29.45079778210 0
-87.34928491100 29.44997807610 0
-87.33902102240 29.44915739800 0
-87.32875733640 29.44833574780 0
-87.31849385320 29.44751312570 0
-87.30823057310 29.44668953160 0
-87.29796749630 29.44586496550 0
-87.28770462310 29.44503942750 0
-87.27744195370 29.44421291760 0
-87.26717948820 29.44338543570 0
-87.25691722700 29.44255698210 0
-87.24665517030 29.44172755650 0
-87.23639331830 29.44089715920 0
-87.22613167130 29.44006579000 0
-87.21587022940 29.43923344910 0
-87.20560899290 29.43840013640 0
-87.19534796210 29.43756585200 0
-88.14104625300 29.50125878360 0
-88.13076857030 29.50051308350 0
-88.12049107220 29.49976640980 0
-88.11021375880 29.49901876250 0
-88.09993663030 29.49827014160 0
-88.08965968710 29.49752054720 0
-88.07938292930 29.49676997910 0
-88.06910635720 29.49601843760 0
-88.05882997090 29.49526592250 0
-88.04855377090 29.49451243400 0
-88.03827775720 29.49375797190 0
-88.02800193010 29.49300253640 0
-88.01772628990 29.49224612750 0
-88.00745083670 29.49148874520 0
-87.98690049260 29.48997106050 0
-87.88416007710 29.48232423960 0
-87.87388707750 29.48155420490 0
-87.86361426820 29.48078319720 0
-87.85334164950 29.48001121640 0
-87.84306922170 29.47923826250 0
-87.83279698500 29.47846433550 0
-87.82252493950 29.47768943560 0
-87.81225308560 29.47691356260 0
-87.80198142350 29.47613671670 0
-87.79170995340 29.47535889780 0
-87.78143867560 29.47458010600 0
-87.77116759030 29.47380034120 0
-87.76089669760 29.47301960360 0
-87.75062599800 29.47223789310 0
-87.74035549150 29.47145520980 0
-87.73008517840 29.47067155370 0
-87.71981505900 29.46988692470 0
-87.70954513350 29.46910132300 0
-87.69927540220 29.46831474850 0
-87.68900586510 29.46752720120 0
-87.67873652270 29.46673868130 0
-87.66846737510 29.46594918870 0
-87.65819842260 29.46515872340 0
-87.64792966540 29.46436728540 0
-87.63766110370 29.46357487490 0
-87.62739273780 29.46278149170 0
-87.61712456790 29.46198713590 0
-87.60685659420 29.46119180760 0
-87.59658881700 29.46039550680 0
-87.58632123650 29.45959823340 0
-87.57605385290 29.45879998760 0
-87.56578666650 29.45800076930 0
-87.55551967750 29.45720057850 0
-87.54525288620 29.45639941530 0
-87.53498629270 29.45559727970 0
-87.52471989730 29.45479417170 0
-87.51445370030 29.45399009140 0
-87.50418770180 29.45318503880 0
-87.49392190220 29.45237901380 0
-87.36048470480 29.44181221910 0
-87.35022171310 29.44099258410 0
-87.33995892360 29.44017197720 0
-87.32969633670 29.43935039830 0
-87.31943395260 29.43852784750 0
-87.30917177140 29.43770432480 0
-87.29890979360 29.43687983020 0
-87.28864801920 29.43605436380 0
-87.27838644850 29.43522792550 0
-87.26812508180 29.43440051550 0
-87.25786391920 29.43357213360 0
-87.24760296110 29.43274278000 0
-87.23734220760 29.43191245460 0
-87.22708165900 29.43108115750 0
-87.21682131550 29.43024888870 0
-87.20656117730 29.42941564830 0
-87.19630124480 29.42858143620 0
-88.13162146520 29.49152222430 0
-88.12134507070 29.49077561550 0
-88.11106886100 29.49002803320 0
-88.10079283610 29.48927947740 0
-88.09051699640 29.48852994810 0
-88.08024134200 29.48777944530 0
-88.06996587330 29.48702796910 0
-88.05969059040 29.48627551950 0
-88.04941549360 29.48552209640 0
-88.03914058310 29.48476770000 0
-88.02886585920 29.48401233020 0
-88.01859132200 29.48325598700 0
-88.00831697190 29.48249867050 0
-87.99804280900 29.48174038080 0
-87.89531153140 29.47410395600 0
-87.88503944390 29.47333496130 0
-87.87476754650 29.47256499350 0
-87.86449583940 29.47179405280 0
-87.85422432280 29.47102213900 0
-87.84395299710 29.47024925220 0
-87.83368186230 29.46947539250 0
-87.82341091880 29.46870055990 0
-87.81314016680 29.46792475430 0
-87.80286960650 29.46714797590 0
-87.79259923810 29.46637022450 0
-87.78232906200 29.46559150030 0
-87.77205907820 29.46481180330 0
-87.76178928720 29.46403113350 0
-87.75151968900 29.46324949090 0
-87.74125028390 29.46246687550 0
-87.73098107230 29.46168328740 0
-87.72071205420 29.46089872660 0
-87.71044322990 29.46011319310 0
-87.70017459970 29.45932668690 0
-87.68990616380 29.45853920800 0
-87.67963792240 29.45775075650 0
-87.66936987580 29.45696133240 0
-87.65910202430 29.45617093580 0
-87.64883436790 29.45537956650 0
-87.63856690700 29.45458722470 0
-87.62829964180 29.45379391040 0
-87.61803257260 29.45299962360 0
-87.60776569950 29.45220436430 0
-87.59749902280 29.45140813260 0
-87.58723254280 29.45061092840 0
-87.57696625970 29.44981275180 0
-87.56670017360 29.44901360290 0
-87.55643428490 29.44821348150 0
-87.54616859380 29.44741238780 0
-87.53590310050 29.44661032190 0
-87.52563780520 29.44580728360 0
-87.51537270820 29.44500327300 0
-87.50510780970 29.44419829020 0
-87.49484311000 29.44339233510 0
-87.48457860920 29.44258540790 0
-87.36142020560 29.43282645680 0
-87.35115831280 29.43200689290 0
-87.34089662230 29.43118635710 0
-87.33063513420 29.43036484950 0
-87.32037384890 29.42954237000 0
-87.31011276650 29.42871891870 0
-87.29985188730 29.42789449560 0
-87.28959121160 29.42706910070 0
-87.27933073940 29.42624273400 0
-87.26907047120 29.42541539570 0
-87.25881040700 29.42458708560 0
-87.24855054720 29.42375780380 0
-87.23829089200 29.42292755040 0
-87.22803144160 29.42209632540 0
-87.21777219630 29.42126412870 0
-87.20751315620 29.42043096040 0
-87.19725432160 29.41959682060 0
-88.13247417560 29.48253116780 0
-88.12219888460 29.48178462390 0
-88.11192377830 29.48103710660 0
-88.10164885670 29.48028861590 0
-88.09137412030 29.47953915180 0
-88.08109956910 29.47878871420 0
-88.07082520350 29.47803730330 0
-88.06055102380 29.47728491910 0
-88.05027703000 29.47653156150 0
-88.04000322250 29.47577723060 0
-88.02972960150 29.47502192640 0
-88.01945616720 29.47426564900 0
-88.00918291980 29.47350839830 0
-87.99890985970 29.47275017440 0
-87.91673214610 29.46664934990 0
-87.90646078130 29.46588236800 0
-87.89618960610 29.46511441300 0
-87.88591862060 29.46434548510 0
-87.87564782520 29.46357558420 0
-87.86537722010 29.46280471040 0
-87.85510680540 29.46203286370 0
-87.84483658140 29.46126004400 0
-87.83456654840 29.46048625150 0
-87.82429670660 29.45971148610 0
-87.81402705620 29.45893574790 0
-87.80375759750 29.45815903690 0
-87.79348833060 29.45738135310 0
-87.78321925590 29.45660269650 0
-87.77295037360 29.45582306720 0
-87.76268168380 29.45504246520 0
-87.75241318690 29.45426089040 0
-87.74214488300 29.45347834300 0
-87.73187677250 29.45269482290 0
-87.72160885550 29.45191033010 0
-87.71134113220 29.45112486480 0
-87.70107360300 29.45033842690 0
-87.69080626790 29.44955101630 0
-87.68053912740 29.44876263330 0
-87.67027218160 29.44797327770 0
-87.66000543070 29.44718294960 0
-87.64973887490 29.44639164900 0
-87.63947251460 29.44559937600 0
-87.62920634990 29.44480613050 0
-87.61894038110 29.44401191260 0
-87.60867460840 29.44321672230 0
-87.59840903210 29.44242055960 0
-87.58814365230 29.44162342460 0
-87.57787846930 29.44082531730 0
-87.56761348340 29.44002623760 0
-87.55734869480 29.43922618570 0
-87.54708410360 29.43842516150 0
-87.53681971020 29.43762316510 0
-87.52655551480 29.43682019650 0
-87.51629151770 29.43601625560 0
-87.50602771890 29.43521134260 0
-87.49576411880 29.43440545740 0
-87.48550071770 29.43359860020 0
-87.47523751570 29.43279077080 0
-87.36235550430 29.42384049510 0
-87.35209471030 29.42302100230 0
-87.34183411850 29.42220053760 0
-87.33157372910 29.42137910110 0
-87.32131354230 29.42055669290 0
-87.31105355840 29.41973331290 0
-87.30079377770 29.41890896130 0
-87.29053420030 29.41808363790 0
-87.28027482650 29.41725734290 0
-87.27001565640 29.41643007620 0
-87.25975669050 29.41560183790 0
-87.24949792880 29.41477262790 0
-87.23923937160 29.41394244650 0
-87.22898101920 29.41311129340 0
-87.21872287180 29.41227916880 0
-87.20846492950 29.41144607270 0
-87.19820719280 29.41061200520 0
-87.18794966170 29.40977696610 0
-88.12305251390 29.47279343500 0
-88.11277851070 29.47204598270 0
-88.09223105880 29.47054815790 0
-88.08195761070 29.46979778560 0
-88.07168434800 29.46904644000 0
-88.06141127110 29.46829412110 0
-88.05113838010 29.46754082890 0
-88.04086567540 29.46678656360 0
-88.03059315700 29.46603132500 0
-88.02032082530 29.46527511330 0
-88.01004868060 29.46451792840 0
-87.99977672300 29.46375977040 0
-87.98950495270 29.46300063920 0
-87.92787827920 29.45842541800 0
-87.91760782710 29.45765947560 0
-87.90733756430 29.45689256030 0
-87.89706749100 29.45612467200 0
-87.88679760730 29.45535581090 0
-87.87652791370 29.45458597680 0
-87.86625841020 29.45381516990 0
-87.85598909720 29.45304339020 0
-87.84571997480 29.45227063770 0
-87.83545104330 29.45149691230 0
-87.82518230300 29.45072221420 0
-87.81491375400 29.44994654330 0
-87.80464539660 29.44916989970 0
-87.79437723100 29.44839228340 0
-87.78410925750 29.44761369440 0
-87.77384147630 29.44683413270 0
-87.76357388760 29.44605359840 0
-87.75330649170 29.44527209150 0
-87.74303928880 29.44448961190 0
-87.73277227920 29.44370615980 0
-87.72250546300 29.44292173520 0
-87.71223884050 29.44213633800 0
-87.70197241200 29.44134996830 0
-87.69170617760 29.44056262610 0
-87.68144013760 29.43977431140 0
-87.67117429230 29.43898502430 0
-87.66090864190 29.43819476470 0
-87.65064318650 29.43740353280 0
-87.64037792660 29.43661132850 0
-87.63011286210 29.43581815180 0
-87.61984799350 29.43502400280 0
-87.60958332100 29.43422888150 0
-87.59931884470 29.43343278780 0
-87.58905456490 29.43263572200 0
-87.57879048190 29.43183768380 0
-87.56852659590 29.43103867350 0
-87.55826290710 29.43023869090 0
-87.54799941570 29.42943773620 0
-87.53773612200 29.42863580930 0
-87.52747302630 29.42783291030 0
-87.51721012860 29.42702903910 0
-87.50694742940 29.42622419590 0
-87.49668492880 29.42541838060 0
-87.48642262700 29.42461159320 0
-87.47616052430 29.42380383390 0
-87.36329060110 29.41485433390 0
-87.35303090560 29.41403491200 0
-87.34277141230 29.41321451840 0
-87.33251212130 29.41239315310 0
-87.32225303280 29.41157081610 0
-87.31199414720 29.41074750750 0
-87.30173546470 29.40992322720 0
-87.29147698540 29.40909797530 0
-87.28121870970 29.40827175190 0
-87.27096063770 29.40744455680 0
-87.26070276960 29.40661639020 0
-87.25044510580 29.40578725210 0
-87.24018764650 29.40495714250 0
-87.22993039180 29.40412606150 0
-87.21967334210 29.40329400890 0
-87.20941649740 29.40246098500 0
-87.19915985820 29.40162698960 0
-87.18890342460 29.40079202290 0
-88.08281546680 29.46080665930 0
-88.07254330680 29.46005537890 0
-88.06227133250 29.45930312540 0
-88.05199954410 29.45854989860 0
-88.04172794180 29.45779569880 0
-88.03145652590 29.45704052580 0
-88.02118529660 29.45628437970 0
-88.01091425420 29.45552726060 0
-88.00064339880 29.45476916840 0
-87.99037273080 29.45401010310 0
-87.98010225030 29.45325006490 0
